ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 qval	il21_vs_il15 logFC	il21_vs_il15 qval	il21_vs_il7 logFC	il21_vs_il7 qval
ENSG00000111665	 CDCA3	 cell division cycle associated 3	-2.72171396183778	9.57704373029148e-05	-2.03344340789406	0.01762750234945	-2.29250817353774	0.00362535276039584
ENSG00000211972	 IGHV3-66		6.49351702253835	7.60712315531073e-05	3.31638151029183	0.0226967037017961	4.447969253089	0.00941082645451952
ENSG00000060982	 BCAT1	 branched chain amino acid transaminase 1	3.51183426697488	0.00148086411933445	4.17226925237658	0.000924418663997816	3.2351662146602	0.00908382618500579
ENSG00000149557	 FEZ1	 fasciculation and elongation protein zeta 1	-1.0588567504824	0.00136974215339772	-1.06592217039602	0.00450400210892291	-0.864821540146575	0.035587859138801
ENSG00000158481	 CD1C	 CD1c molecule	3.15710477461057	0.000130236689467781	2.32698637698509	0.016097320537824	2.5820955185162	0.00989486749707429
ENSG00000211675	 IGLC1		3.85702849381254	0.000172881401439527	3.22387803239394	0.00649060679555087	3.07609965660669	0.0093793875626032
ENSG00000138758	 SEPT11	 septin 11	-1.54116565615133	0.000815769659617469	-1.23364715804078	0.037195862665165	-1.30721955933768	0.0157672067119751
ENSG00000157456	 CCNB2	 cyclin B2	-4.2173835058328	5.79688986141341e-06	-3.35832094545006	0.00135871989383908	-3.61309032972685	0.000234071430762108
ENSG00000138792	 ENPEP	 glutamyl aminopeptidase	-6.48051121552423	0.00381918149978148	-6.10264267948469	0.0194717188285277	-5.84777434879195	0.0229351997320698
ENSG00000140525	 FANCI	 Fanconi anemia complementation group I	-1.94450744699263	0.000393136750964992	-1.45359834873339	0.0450762601398708	-1.56483579527302	0.0167334448474946
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-2.29799793169026	0.00116053930662943	-1.84139755026395	0.0423253116663768	-1.92570855298446	0.0215134648253048
ENSG00000102172	 SMS	 spermine synthase	-2.22455642917206	4.2996704198045e-05	-1.64069604465721	0.0122234657642664	-2.095555410506	0.00036891458690562
ENSG00000072110	 ACTN1	 actinin alpha 1	-2.62939410863702	9.94205541000713e-06	-2.09468790303368	0.00240296604763257	-2.41624972585683	0.000151618831983945
ENSG00000123485	 HJURP	 Holliday junction recognition protein	-3.70810037481485	6.04848678060551e-05	-3.10010762240778	0.00357450319213323	-3.34548201277731	0.000793213164489246
ENSG00000186185	 KIF18B	 kinesin family member 18B	-3.31258032179338	0.000283429519612029	-2.81498125044092	0.00960530551397693	-2.92528020358012	0.00476982734357465
ENSG00000114737	 CISH	 cytokine inducible SH2 containing protein	-3.18041513280946	0.00520553520070049	-3.450843376226	0.00596188219719431	-3.17115702146601	0.0100309002657906
ENSG00000274021	 RP11-823E8.3		-3.43592217647119	9.67868351855514e-05	-3.58030404943738	0.000279955553915994	-2.67583141849538	0.00893694312818552
ENSG00000211896	 IGHG1		3.14502717553797	0.000442366837943056	2.48890633113379	0.0227179162397137	3.12175588781707	0.0015494193682448
ENSG00000128408	 RIBC2	 RIB43A domain with coiled-coils 2	-3.24808266310713	0.000911421129336802	-2.78190167173326	0.0193463343255822	-2.69401238965799	0.0212589388121723
ENSG00000135476	 ESPL1	 extra spindle pole bodies like 1, separase	-2.66320541848217	5.79688986141341e-06	-1.76870686971894	0.0122596050771899	-3.00162294705692	1.85147564323066e-07
ENSG00000132465	 JCHAIN	 joining chain of multimeric IgA and IgM	4.5949016518098	0.00111948273965911	3.76961973482858	0.0232339420019948	3.71599067390523	0.0229351997320698
ENSG00000149485	 FADS1	 fatty acid desaturase 1	-2.06286223009766	0.00148441268602496	-1.78251596203209	0.0240817205072601		
ENSG00000233093	 LINC00892	 long intergenic non-protein coding RNA 892	-3.80552049256434	0.0161462650883764	-3.74357268561674	0.0410660317237836		
ENSG00000211598	 IGKV4-1		3.19194375853093	0.00224995342884092	2.90554979456641	0.0161330942402913		
ENSG00000211594	 IGKJ4		4.13133361398373	0.000172881401439527	2.99871736836567	0.0226201219868942		
ENSG00000086967	 MYBPC2	 myosin binding protein C, fast type	3.02263456060865	0.0396085740543731	3.38429824657918	0.0339953782092677		
ENSG00000124766	 SOX4	 SRY-box 4	2.8991388829792	0.000820224318881349	3.4353452760366	0.000533958303479375		
ENSG00000276448			3.19209890449744	0.0485733704890475	5.86564162157269	0.000960394675791053		
ENSG00000126215	 XRCC3	 X-ray repair cross complementing 3	-1.23229175945623	0.0105189723809366	-1.18046240015525	0.037195862665165		
ENSG00000083454	 P2RX5	 purinergic receptor P2X 5	-1.54646059941233	0.00872893168927665	-1.46860794431893	0.0334832711220758		
ENSG00000136830	 FAM129B	 family with sequence similarity 129 member B	-1.28465072501089	0.0411825312576004	-1.41325656674389	0.0313128616515685		
ENSG00000029993	 HMGB3	 high mobility group box 3	-3.07113975241049	0.000392251275969843	-2.53733335482503	0.016097320537824		
ENSG00000239951	 IGKV3-20		3.71230393863436	0.000598821100149898	2.88177755256923	0.029367729453846		
ENSG00000211640	 IGLV6-57		5.19775037091659	0.000596731471135677	4.55096869763795	0.00572573366810096		
ENSG00000152229	 PSTPIP2	 proline-serine-threonine phosphatase interacting protein 2	-1.07585694813912	0.0371891193001518	-1.13474530808964	0.042111568404245		
ENSG00000148488	 ST8SIA6	 ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	2.34190027177611	0.0384395375674749	2.94537974671964	0.0101725864758707		
ENSG00000211959	 IGHV4-39		3.58994624128995	0.000130236689467781	3.40532624711463	0.00115551332516242		
ENSG00000086300	 SNX10	 sorting nexin 10	-1.26664467630288	0.00221705793420573	-1.20678021824097	0.011715837562739		
ENSG00000164647	 STEAP1	 STEAP family member 1	-4.51652001341049	0.0371739601517816	-4.78399203575785	0.0426764777796522		
ENSG00000167747	 C19orf48	 chromosome 19 open reading frame 48	-1.5896452541073	0.00221705793420573	-1.38596415930491	0.0298915290256357		
ENSG00000168078	 PBK	 PDZ binding kinase	-3.33406532073958	0.000596731471135677	-2.58545139351723	0.0423253116663768		
ENSG00000211970	 IGHV4-61		4.92337950510577	0.0262190653727028	4.92337950510577	0.0405092996849698		
ENSG00000275385	 CCL18	 C-C motif chemokine ligand 18	-6.58165111462027	0.0169836638219028	-7.79781490580958	0.00789680793653216		
ENSG00000166900	 STX3	 syntaxin 3	-2.667044918616	0.00815436061197407	-2.75301783787424	0.0135301257996281		
ENSG00000134824	 FADS2	 fatty acid desaturase 2	-2.52551474644968	0.00565214620807306	-2.25066827868175	0.0423253116663768		
ENSG00000077514	 POLD3	 DNA polymerase delta 3, accessory subunit	-1.32619969328146	0.00187640670678265	-1.10487789878742	0.0426764777796522		
ENSG00000138678	 GPAT3	 glycerol-3-phosphate acyltransferase 3	-2.42840583627649	0.00592703910026823	-2.15279653608677	0.0474989739374866		
ENSG00000054356	 PTPRN	 protein tyrosine phosphatase, receptor type N	2.58581558252834	0.0110058210846318	2.7073763660261	0.01762750234945		
ENSG00000149635	 OCSTAMP	 osteoclast stimulatory transmembrane protein	-3.25999227415747	0.0204410621753096	-3.45559695428895	0.0226967037017961		
ENSG00000204475	 NCR3	 natural cytotoxicity triggering receptor 3	-0.930750055108843	0.0320685676118419	-0.987447856552936	0.0339953782092677		
ENSG00000178199	 ZC3H12D	 zinc finger CCCH-type containing 12D	2.43117806063505	0.0261845500933928	2.58242218411919	0.0294130837806618		
ENSG00000137563	 GGH	 gamma-glutamyl hydrolase	-2.57702860564081	0.000524405442752166	-2.20745776675272	0.0138403158906815		
ENSG00000211947	 IGHV3-21		3.69956795213051	0.000226906216068876	3.24746206523892	0.00450400210892291		
ENSG00000214535	 RPS15AP1		2.53089160844187	0.00439509628536483	2.3214547843003	0.0289283578289714		
ENSG00000189367	 KIAA0408	 KIAA0408	-3.68796788062186	0.000749968373736049	-3.45123054278631	0.00649060679555087		
ENSG00000139323	 POC1B	 POC1 centriolar protein B	-1.29530939772679	0.00620231386664843	-1.25200382093255	0.0219317877543844		
ENSG00000236700	 LINC01010				3.09085647751306	0.0100642702648903	2.88430205415139	0.0231267910930314
ENSG00000079385	 CEACAM1	 carcinoembryonic antigen related cell adhesion molecule 1			-3.8915429866181	0.0227179162397137	-3.66424892618661	0.0335182609942047
ENSG00000237485			-2.21910288182793	0.0161462650883764			-2.24498906051109	0.0265388384698605
ENSG00000005249	 PRKAR2B	 protein kinase cAMP-dependent type II regulatory subunit beta	2.19030316771522	0.00626511208637957			2.48154293347635	0.00715315535827968
ENSG00000177084	 POLE	 DNA polymerase epsilon, catalytic subunit	-1.04497283392234	0.0190260998703186			-1.01142089059555	0.0443184168001239
ENSG00000072682	 P4HA2	 prolyl 4-hydroxylase subunit alpha 2	-1.84220151508112	0.00340797381424224			-1.79687477025881	0.0100020895912872
ENSG00000237181	 AC147651.4		1.94709336539125	0.00236773624352126			2.36772861664434	0.000736884022156317
ENSG00000211893	 IGHG2		4.46287741948427	0.000131075598172067			3.56954851249772	0.00715315535827968
ENSG00000175305	 CCNE2	 cyclin E2	-1.87337374171336	0.0019368012012393			-1.53783332477911	0.0400084094297437
ENSG00000179750	 APOBEC3B	 apolipoprotein B mRNA editing enzyme catalytic subunit 3B	-2.82149192468894	0.00129899370214866			-2.45409678955799	0.015549172574554
ENSG00000234332	 BCAS2P2		2.17608871553762	0.0405301996621641			2.41341357196103	0.0336498794834561
ENSG00000269404	 SPIB	 Spi-B transcription factor	1.80627649035497	0.00769399046046688			1.74455202953697	0.0229351997320698
ENSG00000114346	 ECT2	 epithelial cell transforming 2	-2.3489914041624	0.000595179368418902			-1.94776780649053	0.015671234006122
ENSG00000144130	 NT5DC4		-3.42565556010518	0.00915757330258335			-3.17365829997248	0.0453593505036349
ENSG00000258725	 PRC1-AS1	 PRC1 antisense RNA 1	-2.31511817879411	0.00143422109822394			-1.82450435183867	0.04948802223141
ENSG00000175564	 UCP3	 uncoupling protein 3	-2.16008809225879	0.00350964294193228			-2.1288116420576	0.0093793875626032
ENSG00000108702	 CCL1	 C-C motif chemokine ligand 1	-3.08439827103764	0.00758982983837933			-2.83079262996229	0.0376500827407951
ENSG00000186871	 ERCC6L	 ERCC excision repair 6 like, spindle assembly checkpoint helicase	-2.45259330377119	0.00140006282180528			-2.05671426285766	0.0259330193933556
ENSG00000251018	 HMMR-AS1		-3.27220772185394	0.00117767083271592			-2.86941306025535	0.0151417506789746
ENSG00000228716	 DHFR	 dihydrofolate reductase	-1.91405065984037	0.00682824980314058			-1.78724676695516	0.025858983894184
ENSG00000272482	 RP11-474O21.5		-3.20415608313546	0.000781210284686717			-3.46395388793172	0.000736884022156317
ENSG00000078900	 TP73	 tumor protein p73	-2.59750603483065	0.00520025028940016			-2.55177876260754	0.0122791766540079
ENSG00000277157	 HIST1H4D	 histone cluster 1 H4 family member d	-1.63029149322326	0.00331455640838402			-1.42793389217919	0.029356583318305
ENSG00000164087	 POC1A	 POC1 centriolar protein A	-2.19386958300857	0.00276488505067104			-1.8826775372513	0.0336690554988834
ENSG00000242472	 IGHJ5		3.53727138344942	0.00272688022055408			3.03935833957016	0.031811702355617
ENSG00000072694	 FCGR2B	 Fc fragment of IgG receptor IIb	4.25038684750842	0.000393136750964992			3.35101982958406	0.0191284835799909
ENSG00000051180	 RAD51	 RAD51 recombinase	-2.41441728696327	0.00160060445616132			-2.12615437540242	0.0167334448474946
ENSG00000167900	 TK1	 thymidine kinase 1	-2.23167774553117	0.00326488963151472			-1.93575677838677	0.0305576645672798
ENSG00000253755	 IGHGP		3.59379129502881	0.0213769760299418			4.55624030203195	0.0197636596362132
ENSG00000166508	 MCM7	 minichromosome maintenance complex component 7	-1.67276218642981	0.00686248409537471			-1.48234840470377	0.0435476844871848
ENSG00000148175	 STOM	 stomatin	1.52811397926339	0.00304547772069682			1.58372969262658	0.00442354637636024
ENSG00000104738	 MCM4	 minichromosome maintenance complex component 4	-2.30158117822015	0.00419269187967585			-2.01402429132299	0.0333568370068248
ENSG00000227844			-2.80383785658569	0.0127121035069904			-4.09284312452232	0.000116432995980592
ENSG00000275379	 HIST1H3I	 histone cluster 1 H3 family member i	-1.55510437957965	0.00340797381424224			-1.41161579174769	0.0211071270539104
ENSG00000132704	 FCRL2	 Fc receptor like 2	4.53939091984026	0.00236773624352126			4.26718346225758	0.0173058026672834
ENSG00000134057	 CCNB1	 cyclin B1	-2.77353692567021	0.000595179368418902			-2.12146844674661	0.0339040472688992
ENSG00000121621	 KIF18A	 kinesin family member 18A	-2.41769427406116	0.000243332776600727			-1.95558999293996	0.0119585707484281
ENSG00000148053	 NTRK2	 neurotrophic receptor tyrosine kinase 2	-7.41730610439955	0.0111335647350346			-7.73175678319227	0.011389724186793
ENSG00000198879	 SFMBT2	 Scm-like with four mbt domains 2	-1.13099813339486	0.00767697990533712			-1.00663753537706	0.0474427754057486
ENSG00000156711	 MAPK13	 mitogen-activated protein kinase 13	-1.43073070731097	0.00172707164050663			-1.74823525035842	0.000204273873006438
ENSG00000273983	 HIST1H3G	 histone cluster 1 H3 family member g	-2.71955024387621	0.00407702362824243			-2.44742757919972	0.0237992160126913
ENSG00000211967	 IGHV3-53		3.43299417568789	0.00516075617471164			4.09771325776134	0.00470504293506026
ENSG00000156802	 ATAD2	 ATPase family, AAA domain containing 2	-2.00314966279763	0.00124828316986022			-1.71250174516901	0.0177898581072305
ENSG00000147443	 DOK2	 docking protein 2	-1.5069798521492	0.00965639029187941			-1.51249795121348	0.0160264625279984
ENSG00000124145	 SDC4	 syndecan 4	-1.78974964437069	0.000435982490475652			-1.76776532032991	0.00149441571816627
ENSG00000146670	 CDCA5	 cell division cycle associated 5	-2.84358617542228	0.0033484633886906			-2.38694899883608	0.0403974570674992
ENSG00000140859	 KIFC3	 kinesin family member C3	2.37935479336069	0.00722672140099289			2.16264569675134	0.0412294068796458
ENSG00000077984	 CST7	 cystatin F	0.909524840770789	0.0365709435280301			0.953192725186196	0.0346724411013495
ENSG00000162496	 DHRS3	 dehydrogenase/reductase 3	-1.66811518976836	0.000226906216068876			-1.89217482628463	8.66697690101401e-05
ENSG00000161835	 GRASP	 general receptor for phosphoinositides 1 associated scaffold protein	-1.82561383403105	0.0162854745908398			-2.17038477333648	0.00432801250444762
ENSG00000145012	 LPP	 LIM domain containing preferred translocation partner in lipoma	-1.14531118375685	0.000417931778714663			-1.39494924433257	5.32660320298469e-05
ENSG00000172819	 RARG	 retinoic acid receptor gamma	-0.95405022524295	0.00666727859103182			-1.18223841426995	0.000736884022156317
ENSG00000075340	 ADD2	 adducin 2	3.66094120712347	0.00772924226518201			5.10157394238369	0.00280890021338645
ENSG00000248898	 CTD-2288O8.1		-1.97386810007659	0.0127121035069904			-2.03180884709817	0.0169622750705055
ENSG00000185130	 HIST1H2BL	 histone cluster 1 H2B family member l	-1.66551173114846	0.00648578283333985			-1.47508383395386	0.0427950920153466
ENSG00000129173	 E2F8	 E2F transcription factor 8	-3.14627342136563	0.00307652847925527			-2.73941464652677	0.0274889776577863
ENSG00000225342	 AC079630.4		3.78619576206988	0.00172707164050663			3.87152079815155	0.0109508047326889
ENSG00000240041	 IGHJ4		3.38591383380471	0.00296603168188047			3.99516032359617	0.00159352018079249
ENSG00000101057	 MYBL2	 MYB proto-oncogene like 2	-2.45664979757512	0.00306056409893225			-2.36627264850948	0.0100020895912872
ENSG00000234814	 SVILP1		-2.30628360027073	0.0215376870343088			-2.24975245119827	0.0483723478138951
ENSG00000168389	 MFSD2A	 major facilitator superfamily domain containing 2A	-2.05921440882381	0.00475677987964083			-1.7815486935122	0.0434447046389368
ENSG00000173762	 CD7	 CD7 molecule	2.0540249073345	0.00228522896209816			1.77413057135192	0.0251941903875119
ENSG00000243777	 RP11-864G5.1		-6.0085174639336	0.0210075218639638			-6.73970122649091	0.00586254193573825
ENSG00000211938	 IGHV3-7		3.84453133718459	0.00346581876022283			3.42677604931106	0.0277030658372677
ENSG00000138316	 ADAMTS14	 ADAM metallopeptidase with thrombospondin type 1 motif 14	3.38018128920766	0.0192636269185836			3.47046218362587	0.0311672684855157
ENSG00000274290	 HIST1H2BE	 histone cluster 1 H2B family member e	-1.6631904329376	0.0109855274173621			-1.59294102271835	0.029356583318305
ENSG00000197380	 DACT3	 dishevelled binding antagonist of beta catenin 3	-3.6141420414586	0.0161462650883764			-3.80528360272579	0.0167334448474946
ENSG00000152253	 SPC25	 SPC25, NDC80 kinetochore complex component	-2.98020269813641	0.00648578283333985			-2.61506763807486	0.0460194516122576
ENSG00000085117	 CD82	 CD82 molecule	-1.20706911919987	0.0132412947909866			-1.34291917888469	0.0071881738494546
ENSG00000101346	 POFUT1	 protein O-fucosyltransferase 1	-1.11307379016819	0.000730250789082689			-0.962784090227028	0.0126716255316669
ENSG00000277775	 HIST1H3F	 histone cluster 1 H3 family member f	-2.0826804242107	0.014909327889584			-1.975047947445	0.0418028562731382
ENSG00000204482	 LST1	 leukocyte specific transcript 1	-2.25713925018796	0.00197352734823793			-2.37300239401974	0.00254068005608351
ENSG00000253364	 RP11-731F5.2		4.35432706946538	0.000177936200710751			3.31150953191422	0.0146983141152431
ENSG00000107968	 MAP3K8	 mitogen-activated protein kinase kinase kinase 8	-1.39387181178376	0.000908279227797322			-1.25746341324165	0.00908382618500579
ENSG00000144554	 FANCD2	 Fanconi anemia complementation group D2	-1.59480927443322	0.00252190827219263			-1.31865869468811	0.0454986064265854
ENSG00000217482	 HMGB1P17		-3.09010937951726	0.00810353259940289			-3.80804945795755	0.00122318626691742
ENSG00000012048	 BRCA1	 BRCA1, DNA repair associated	-2.10345481276447	0.00632124743095037			-1.83693638954527	0.0460194516122576
ENSG00000012174	 MBTPS2	 membrane bound transcription factor peptidase, site 2	-1.6476055876582	0.0160883154910099			-1.68978840486982	0.0243230562960495
ENSG00000041982	 TNC	 tenascin C	-2.46923284494622	0.00163408938261745			-2.07561687618004	0.0280425027013132
ENSG00000184557	 SOCS3	 suppressor of cytokine signaling 3	1.63142907355083	0.0041113347288761			1.70881230778782	0.00526733409276517
ENSG00000171101	 SIGLEC17P	 sialic acid binding Ig like lectin 17, pseudogene	3.18267982392312	0.000661212490341984			2.68707059473871	0.0229351997320698
ENSG00000112984	 KIF20A	 kinesin family member 20A	-2.6122065226105	0.00409360497470731			-2.24623669985159	0.0389697136259272
ENSG00000207830			3.88765235642776	0.00310112329834047			4.59894755818959	0.00470504293506026
ENSG00000140534	 TICRR	 TOPBP1 interacting checkpoint and replication regulator	-2.83996477491732	0.0011427173834313			-2.61527614229766	0.00844492905881336
ENSG00000254693	 RP11-58K22.5		-1.58854849451268	0.0058727336404218			-1.64371554189147	0.00796627308512196
ENSG00000185519	 FAM131C	 family with sequence similarity 131 member C	-4.96156587125117	0.00266499244774991			-4.25413154809571	0.029356583318305
ENSG00000109685	 NSD2	 nuclear receptor binding SET domain protein 2	-1.475438474892	0.00307538144038552			-1.22648817296075	0.0478128244512296
ENSG00000274641	 HIST1H2BO	 histone cluster 1 H2B family member o	-1.99162278093492	0.00936102760059086			-1.88431924336297	0.0287725307844681
ENSG00000158402	 CDC25C	 cell division cycle 25C	-2.22974973278142	0.00340797381424224			-1.88511561907941	0.0460194516122576
ENSG00000171848	 RRM2	 ribonucleotide reductase regulatory subunit M2	-3.23524330822248	0.00401401100586182			-2.83252007020378	0.0292446593511534
ENSG00000274997	 HIST1H2AH	 histone cluster 1 H2A family member h	-1.87348463658056	0.00228522896209816			-1.67108769755553	0.0177898581072305
ENSG00000113810	 SMC4	 structural maintenance of chromosomes 4	-1.79035190944219	0.00239698021239544			-1.49186427620856	0.0380574493087785
ENSG00000164611	 PTTG1	 pituitary tumor-transforming 1	-2.25112546949835	0.000404686178751784			-1.69319785207057	0.0349470961312877
ENSG00000276903	 HIST1H2AL	 histone cluster 1 H2A family member l	-2.22999941456043	0.00433324906973336			-2.06659246383826	0.0188476950902171
ENSG00000129810	 SGO1	 shugoshin 1	-2.17440571468858	0.00302182949502505			-2.02632825620745	0.0149784348662802
ENSG00000205683	 DPF3	 double PHD fingers 3	-3.32888591754561	0.00542951121821506			-3.34347085502456	0.00998991405813342
ENSG00000161888	 SPC24	 SPC24, NDC80 kinetochore complex component	-2.01490287038678	0.00125025277135232			-1.66051386921091	0.0292446593511534
ENSG00000255201	 RP11-350N15.4		-3.69443980493484	0.00155983259258475			-3.18660782659273	0.022895410701281
ENSG00000225720	 RP4-742C19.12		-2.16468471676873	0.0141458768837558			-2.34807088169939	0.0100309002657906
ENSG00000278637	 HIST1H4A	 histone cluster 1 H4 family member a	-1.90642533584894	0.00842607064526751			-1.79725929024181	0.0280425027013132
ENSG00000207836			3.891129179527	0.0212298559590934			4.1496430720467	0.0294050568377847
ENSG00000168496	 FEN1	 flap structure-specific endonuclease 1	-2.10302371112519	0.00155983259258475			-1.74559686762055	0.0288700127812431
ENSG00000170017	 ALCAM	 activated leukocyte cell adhesion molecule	-1.48683672158873	0.000892033243635847			-1.37057698329812	0.00732000488420494
ENSG00000181201	 HIST3H2BA		-2.75552857967017	0.00266499244774991			-2.45006783965844	0.0245917693548764
ENSG00000139618	 BRCA2	 BRCA2, DNA repair associated	-1.65085082662393	0.00915575048065475			-1.51562149454877	0.039786795298578
ENSG00000211659	 IGLV3-25		3.13034066553565	0.00148441268602496			2.77303668808454	0.0306629329645482
ENSG00000278196	 IGLV2-8		4.50064008648614	0.00340797381424224			3.96435071698246	0.0275913176274088
ENSG00000173597	 SULT1B1	 sulfotransferase family 1B member 1	2.7546631934954	0.0485296354185966			3.79800525286604	0.0194898771724334
ENSG00000139734	 DIAPH3	 diaphanous related formin 3	-3.23478707120852	0.00170546947992879			-2.82415805773833	0.016985644013309
ENSG00000221323			-6.0401375538858	0.0252989009601012			-6.7819250030397	0.00737057686326024
ENSG00000231007	 CDC20P1		-3.25132830969541	0.00375819250277239			-2.9506159580298	0.0261717998233154
ENSG00000205336	 ADGRG1	 adhesion G protein-coupled receptor G1			2.11213652991735	0.0362936318983923		
ENSG00000268812	 RP1-102K2.8	 uncharacterized protein MGC20647			-4.45170338305272	0.041589004762176		
ENSG00000112116	 IL17F	 interleukin 17F			4.26024682399599	0.0243808640343563		
ENSG00000160856	 FCRL3	 Fc receptor like 3			1.41750644406107	0.0339953782092677		
ENSG00000173376	 NDNF	 neuron derived neurotrophic factor			4.2337476755194	0.00940024433723597		
ENSG00000151150	 ANK3	 ankyrin 3			-1.57909269984924	0.042111568404245		
ENSG00000143185	 XCL2	 X-C motif chemokine ligand 2			1.81898240629402	0.00295327053716544		
ENSG00000197461	 PDGFA	 platelet derived growth factor subunit A			2.71984763053602	0.0467491432989223		
ENSG00000099985	 OSM	 oncostatin M			-2.69735536079456	0.042111568404245		
ENSG00000233609	 RPL10P19				-2.52754900314713	0.0423253116663768		
ENSG00000188157	 AGRN	 agrin			1.65266485243988	0.0313128616515685		
ENSG00000177674	 AGTRAP	 angiotensin II receptor associated protein			-1.78493180877	0.0356303643994559		
ENSG00000223855	 HRAT92	 heart tissue-associated transcript 92			3.07304834722429	0.029367729453846		
ENSG00000264451	 RP11-433M22.2				-2.89275558938289	0.0149854697752419		
ENSG00000184371	 CSF1	 colony stimulating factor 1			-2.43476965015114	0.0100642702648903		
ENSG00000242590	 RP11-54O7.14				2.17715511030359	0.0347049058250867		
ENSG00000089101	 CFAP61	 cilia and flagella associated protein 61			2.41680457689932	0.0334832711220758		
ENSG00000139626	 ITGB7	 integrin subunit beta 7					-1.06123452557116	0.0184437899464964
ENSG00000211950	 IGHV1-24						5.33017813783372	0.0261439363467983
ENSG00000156475	 PPP2R2B	 protein phosphatase 2 regulatory subunit Bbeta					2.45319863321455	0.0109808675658712
ENSG00000207832							5.32715521499911	0.0261717998233154
ENSG00000233534	 RP1-38C16.2						-3.46083217838936	0.0331753379788732
ENSG00000132383	 RPA1	 replication protein A1					-0.889227396548469	0.0425150113501791
ENSG00000198089	 SFI1	 SFI1 centrin binding protein					-0.969630704432676	0.0455085229455823
ENSG00000087589	 CASS4	 Cas scaffolding protein family member 4					-1.6707352046757	0.015549172574554
ENSG00000140465	 CYP1A1	 cytochrome P450 family 1 subfamily A member 1					-3.79227933341214	0.0112269623280411
ENSG00000135723	 FHOD1	 formin homology 2 domain containing 1					-0.999174311704661	0.0339040472688992
ENSG00000181104	 F2R	 coagulation factor II thrombin receptor					1.59175768043144	0.00354323437828647
ENSG00000100298	 APOBEC3H	 apolipoprotein B mRNA editing enzyme catalytic subunit 3H					-1.35505970672345	0.0380644951521351
ENSG00000138606	 SHF	 Src homology 2 domain containing F					-1.40956075514617	0.0176085942171756
ENSG00000242076	 IGKV1-33						5.62057171686806	0.0376500827407951
ENSG00000204381	 LAYN	 layilin					-2.8278757052332	0.00159352018079249
ENSG00000100292	 HMOX1	 heme oxygenase 1					1.41407443793624	0.0212844065060135
ENSG00000257341	 AL928654.7						-1.12491307824955	0.0494322522398911
ENSG00000243238	 IGKV2-30						4.21860720546288	0.018217909976262
ENSG00000137441	 FGFBP2	 fibroblast growth factor binding protein 2					1.76346881029525	0.0304894928936895
ENSG00000211945	 IGHV1-18						4.24030725903817	0.00983387427052522
ENSG00000176715	 ACSF3	 acyl-CoA synthetase family member 3					0.987330418955182	0.043206567464888
ENSG00000187605	 TET3	 tet methylcytosine dioxygenase 3					-1.17563068042995	0.0023155116237771
ENSG00000100599	 RIN3	 Ras and Rab interactor 3					-1.00744864056417	0.035587859138801
ENSG00000184708	 EIF4ENIF1	 eukaryotic translation initiation factor 4E nuclear import factor 1					-1.20706444535101	0.0133578874371495
ENSG00000162078	 ZG16B	 zymogen granule protein 16B					-3.5867686359121	0.0261439363467983
ENSG00000240591	 RP11-247I13.11						-1.29669879265179	0.0299365418325993
ENSG00000170476	 MZB1	 marginal zone B and B1 cell specific protein					1.70873941833163	0.034300897504986
ENSG00000168237	 GLYCTK	 glycerate kinase					-1.35578412625151	0.00358373011432414
ENSG00000115170	 ACVR1	 activin A receptor type 1					1.64083034406983	0.0399756181466617
ENSG00000134532	 SOX5	 SRY-box 5					2.88102550043797	0.0211071270539104
ENSG00000170989	 S1PR1	 sphingosine-1-phosphate receptor 1					1.2334931962955	0.0115792482979656
ENSG00000167483	 FAM129C	 family with sequence similarity 129 member C					3.32138556756977	0.0314000847230387
ENSG00000118432	 CNR1	 cannabinoid receptor 1					4.11414873739017	0.014285104538102
ENSG00000112149	 CD83	 CD83 molecule					-1.30074244163261	0.0100309002657906
ENSG00000131149	 GSE1	 Gse1 coiled-coil protein					-0.934991696789385	0.0275913176274088
ENSG00000243284	 VSIG8	 V-set and immunoglobulin domain containing 8					6.73113650225122	0.00682641658836996
ENSG00000114841	 DNAH1	 dynein axonemal heavy chain 1					-1.3855416636207	0.00470504293506026
ENSG00000231028	 LINC00271	 long intergenic non-protein coding RNA 271					-3.10451516549946	0.00410008172772142
ENSG00000094916	 CBX5	 chromobox 5					-1.09945711646154	0.0425150113501791
ENSG00000112486	 CCR6	 C-C motif chemokine receptor 6					3.10566907909399	0.011389724186793
ENSG00000162073	 PAQR4	 progestin and adipoQ receptor family member 4	-1.60552270745112	0.0113099604905418				
ENSG00000169919	 GUSB	 glucuronidase beta	-0.893916253990988	0.0359384907071366				
ENSG00000166451	 CENPN	 centromere protein N	-1.42767076845349	0.0481848859010497				
ENSG00000101773	 RBBP8	 RB binding protein 8, endonuclease	-1.99864762598138	0.0486810489157698				
ENSG00000278272	 HIST1H3C	 histone cluster 1 H3 family member c	-2.05190952689429	0.0362197001631174				
ENSG00000184357	 HIST1H1B	 histone cluster 1 H1 family member b	-2.02466471933548	0.0162854745908398				
ENSG00000188486	 H2AFX	 H2A histone family member X	-1.39821696799862	0.0352899759818919				
ENSG00000211644	 IGLV1-51		2.40094464590187	0.00960052677397253				
