ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 qval	il21_vs_il15 logFC	il21_vs_il15 qval	il21_vs_il7 logFC	il21_vs_il7 qval
ENSG00000274997	 HIST1H2AH	 histone cluster 1 H2A family member h	-1.87348463658056	0.00228522896209816				
ENSG00000133069	 TMCC2	 transmembrane and coiled-coil domain family 2	-1.88826164107844	0.00673784046384185				
ENSG00000129810	 SGO1	 shugoshin 1	-2.17440571468858	0.00302182949502505				
ENSG00000186193	 SAPCD2	 suppressor APC domain containing 2	-2.64640432803364	0.00113445384704679				
ENSG00000178295	 GEN1	 GEN1, Holliday junction 5' flap endonuclease	-1.29819265156193	0.0027528992852538				
ENSG00000274776	 RP11-687F6.5		5.43101253473215	0.00553711808262527				
ENSG00000146670	 CDCA5	 cell division cycle associated 5	-2.84358617542228	0.0033484633886906				
ENSG00000005189	 AC004381.6	 exonuclease NEF-sp	-2.33117606520903	0.00484022202288008				
ENSG00000137563	 GGH	 gamma-glutamyl hydrolase	-2.57702860564081	0.000524405442752166				
ENSG00000211678	 IGLJ3		4.35075313539007	0.00400889102629266				
ENSG00000160298	 C21orf58	 chromosome 21 open reading frame 58	-1.78783433403174	0.00995544731040576				
ENSG00000140525	 FANCI	 Fanconi anemia complementation group I	-1.94450744699263	0.000393136750964992				
ENSG00000139323	 POC1B	 POC1 centriolar protein B	-1.29530939772679	0.00620231386664843				
ENSG00000138792	 ENPEP	 glutamyl aminopeptidase	-6.48051121552423	0.00381918149978148				
ENSG00000181201	 HIST3H2BA		-2.75552857967017	0.00266499244774991				
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-2.29799793169026	0.00116053930662943				
ENSG00000233922	 LINC01694	 long intergenic non-protein coding RNA 1694	3.66230008359231	0.00614456078059668				
ENSG00000144395	 CCDC150	 coiled-coil domain containing 150	-2.50304035466403	0.00790938526645379				
ENSG00000166851	 PLK1	 polo like kinase 1	-2.85759156046797	0.00493848838929663				
ENSG00000165891	 E2F7	 E2F transcription factor 7	-3.42292628107774	0.00197352734823793				
ENSG00000211679	 IGLC3		2.94908509615958	0.0042561624387957				
ENSG00000123080	 CDKN2C	 cyclin dependent kinase inhibitor 2C	-1.76895123151636	0.00918676618972859				
ENSG00000004468	 CD38	 CD38 molecule	-3.23668982751127	0.000980328203220869				
ENSG00000109084	 TMEM97	 transmembrane protein 97	-1.90725278189538	0.00713274833105592				
ENSG00000184992	 BRI3BP	 BRI3 binding protein	-1.4286509181821	0.00992412333665943				
ENSG00000086300	 SNX10	 sorting nexin 10	-1.26664467630288	0.00221705793420573				
ENSG00000278637	 HIST1H4A	 histone cluster 1 H4 family member a	-1.90642533584894	0.00842607064526751				
ENSG00000138758	 SEPT11	 septin 11	-1.54116565615133	0.000815769659617469				
ENSG00000167513	 CDT1	 chromatin licensing and DNA replication factor 1	-2.47631643324355	0.00055832819600762				
ENSG00000168496	 FEN1	 flap structure-specific endonuclease 1	-2.10302371112519	0.00155983259258475				
ENSG00000092470	 WDR76	 WD repeat domain 76	-1.82664028133283	0.00197352734823793				
ENSG00000092853	 CLSPN	 claspin	-2.76545369550654	0.00203664254542844				
ENSG00000136492	 BRIP1	 BRCA1 interacting protein C-terminal helicase 1	-2.83509026712886	0.000462677882947891				
ENSG00000139734	 DIAPH3	 diaphanous related formin 3	-3.23478707120852	0.00170546947992879				
ENSG00000128408	 RIBC2	 RIB43A domain with coiled-coils 2	-3.24808266310713	0.000911421129336802				
ENSG00000101057	 MYBL2	 MYB proto-oncogene like 2	-2.45664979757512	0.00306056409893225				
ENSG00000211895	 IGHA1		3.98683940373492	0.00130064113873374				
ENSG00000167747	 C19orf48	 chromosome 19 open reading frame 48	-1.5896452541073	0.00221705793420573				
ENSG00000132465	 JCHAIN	 joining chain of multimeric IgA and IgM	4.5949016518098	0.00111948273965911				
ENSG00000168078	 PBK	 PDZ binding kinase	-3.33406532073958	0.000596731471135677				
ENSG00000168389	 MFSD2A	 major facilitator superfamily domain containing 2A	-2.05921440882381	0.00475677987964083				
ENSG00000213551	 DNAJC9	 DnaJ heat shock protein family (Hsp40) member C9	-1.38905595651209	0.00276488505067104				
ENSG00000163823	 CCR1	 C-C motif chemokine receptor 1	-2.36070706022971	0.00304547772069682				
ENSG00000129195	 FAM64A	 family with sequence similarity 64 member A	-3.02273691809817	0.00673784046384185				
ENSG00000173762	 CD7	 CD7 molecule	2.0540249073345	0.00228522896209816				
ENSG00000276043	 UHRF1	 ubiquitin like with PHD and ring finger domains 1	-2.49683064549024	0.00148441268602496				
ENSG00000231007	 CDC20P1		-3.25132830969541	0.00375819250277239				
ENSG00000167325	 RRM1	 ribonucleotide reductase catalytic subunit M1	-1.59102547294277	0.00350964294193228				
ENSG00000162063	 CCNF	 cyclin F	-1.82544333828762	0.00953493892769882				
ENSG00000211938	 IGHV3-7		3.84453133718459	0.00346581876022283				
ENSG00000222022	 AC112721.1		5.762259455522	0.00915757330258335				
ENSG00000085840	 ORC1	 origin recognition complex subunit 1	-2.27911644992404	0.00340797381424224				
ENSG00000143147	 GPR161	 G protein-coupled receptor 161	2.71843708905356	0.00673784046384185				
ENSG00000174371	 EXO1	 exonuclease 1	-3.09430509494018	0.00135507556716245				
ENSG00000211659	 IGLV3-25		3.13034066553565	0.00148441268602496				
ENSG00000139618	 BRCA2	 BRCA2, DNA repair associated	-1.65085082662393	0.00915575048065475				
ENSG00000129173	 E2F8	 E2F transcription factor 8	-3.14627342136563	0.00307652847925527				
ENSG00000185130	 HIST1H2BL	 histone cluster 1 H2B family member l	-1.66551173114846	0.00648578283333985				
ENSG00000232335	 RP11-435D7.3		-2.68113211593299	0.00953493892769882				
ENSG00000278196	 IGLV2-8		4.50064008648614	0.00340797381424224				
ENSG00000136824	 SMC2	 structural maintenance of chromosomes 2	-1.47971458495196	0.00915794217361224				
ENSG00000198056	 PRIM1	 primase (DNA) subunit 1	-1.53161349583462	0.00317923377622622				
ENSG00000183395	 PMCH	 pro-melanin concentrating hormone	-2.67792931886552	0.00628035012951421				
ENSG00000225342	 AC079630.4		3.78619576206988	0.00172707164050663				
ENSG00000109674	 NEIL3	 nei like DNA glycosylase 3	-3.12612405525787	0.00135186453899748				
ENSG00000154839	 SKA1	 spindle and kinetochore associated complex subunit 1	-2.94214712182105	0.0011427173834313				
ENSG00000131153	 GINS2	 GINS complex subunit 2	-2.50111743559502	0.00591885861849277				
ENSG00000211598	 IGKV4-1		3.19194375853093	0.00224995342884092				
ENSG00000265817	 FSBP FSBP	 RAD54 homolog B (S. cerevisiae) fibrinogen silencer binding protein	-2.13014522573825	0.000241809869351073				
ENSG00000101346	 POFUT1	 protein O-fucosyltransferase 1	-1.11307379016819	0.000730250789082689				
ENSG00000175305	 CCNE2	 cyclin E2	-1.87337374171336	0.0019368012012393				
ENSG00000152253	 SPC25	 SPC25, NDC80 kinetochore complex component	-2.98020269813641	0.00648578283333985				
ENSG00000077152	 UBE2T	 ubiquitin conjugating enzyme E2 T	-2.31607775398009	0.00906620696389136				
ENSG00000211644	 IGLV1-51		2.40094464590187	0.00960052677397253				
ENSG00000138821	 SLC39A8	 solute carrier family 39 member 8	-1.381717881158	0.00205315189444279				
ENSG00000179750	 APOBEC3B	 apolipoprotein B mRNA editing enzyme catalytic subunit 3B	-2.82149192468894	0.00129899370214866				
ENSG00000090889	 KIF4A	 kinesin family member 4A	-3.18435376313591	0.000506693166855624				
ENSG00000076382	 SPAG5	 sperm associated antigen 5	-1.9907208164778	0.00377551178744127				
ENSG00000102445	 RUBCNL	 RUN and cysteine rich domain containing beclin 1 interacting protein like	2.23309384450615	0.0036095236732102				
ENSG00000149485	 FADS1	 fatty acid desaturase 1	-2.06286223009766	0.00148441268602496				
ENSG00000094804	 CDC6	 cell division cycle 6	-2.88089022900171	0.00135507556716245				
ENSG00000232803	 SLCO4A1-AS1	 SLCO4A1 antisense RNA 1	-2.18768892207361	0.00673784046384185				
ENSG00000211674	 IGLJ1		4.27493471649691	0.000393136750964992				
ENSG00000072682	 P4HA2	 prolyl 4-hydroxylase subunit alpha 2	-1.84220151508112	0.00340797381424224				
ENSG00000100365	 NCF4	 neutrophil cytosolic factor 4	-1.56132522694739	0.00296029028929708				
ENSG00000111247	 RAD51AP1	 RAD51 associated protein 1	-2.79029106233301	0.000836171121756383				
ENSG00000165304	 MELK	 maternal embryonic leucine zipper kinase	-3.01247835204967	0.000267099730871518				
ENSG00000186871	 ERCC6L	 ERCC excision repair 6 like, spindle assembly checkpoint helicase	-2.45259330377119	0.00140006282180528				
ENSG00000100162	 CENPM	 centromere protein M	-2.07503656922715	0.00750408895718722				
ENSG00000135144	 DTX1	 deltex E3 ubiquitin ligase 1	3.51235563968731	0.00407702362824243				
ENSG00000121211	 MND1	 meiotic nuclear divisions 1	-2.88685465569099	0.00244688778736294				
ENSG00000249310	 APOBEC3B-AS1	 APOBEC3B antisense RNA 1	-2.67957234541165	0.00815436061197407				
ENSG00000153064	 BANK1	 B-cell scaffold protein with ankyrin repeats 1	2.8570948877242	0.00909865679576808				
ENSG00000253364	 RP11-731F5.2		4.35432706946538	0.000177936200710751				
ENSG00000163507	 KIAA1524	 KIAA1524	-2.49611196606492	0.000172881401439527				
ENSG00000211594	 IGKJ4		4.13133361398373	0.000172881401439527				
ENSG00000244437	 IGKV3-15		3.90365879872469	0.0075750991895158				
ENSG00000114346	 ECT2	 epithelial cell transforming 2	-2.3489914041624	0.000595179368418902				
ENSG00000058091	 CDK14	 cyclin dependent kinase 14	2.82715072821032	0.00906620696389136				
ENSG00000116133	 DHCR24	 24-dehydrocholesterol reductase	-2.0963972491026	0.000442366837943056				
ENSG00000269404	 SPIB	 Spi-B transcription factor	1.80627649035497	0.00769399046046688				
ENSG00000278828	 HIST1H3H	 histone cluster 1 H3 family member h	-1.54518965622975	0.00943435455827585				
ENSG00000138286	 FAM149B1	 family with sequence similarity 149 member B1	-1.11201869146311	0.0075750991895158				
ENSG00000013573	 DDX11	 DEAD/H-box helicase 11	-1.64602216290035	0.0011851222031882				
ENSG00000108702	 CCL1	 C-C motif chemokine ligand 1	-3.08439827103764	0.00758982983837933				
ENSG00000144130	 NT5DC4		-3.42565556010518	0.00915757330258335				
ENSG00000258725	 PRC1-AS1	 PRC1 antisense RNA 1	-2.31511817879411	0.00143422109822394				
ENSG00000075702	 WDR62	 WD repeat domain 62	-2.25037695847918	0.00135507556716245				
ENSG00000166900	 STX3	 syntaxin 3	-2.667044918616	0.00815436061197407				
ENSG00000166483	 WEE1	 WEE1 G2 checkpoint kinase	-1.4452000150469	0.00620811745048619				
ENSG00000077514	 POLD3	 DNA polymerase delta 3, accessory subunit	-1.32619969328146	0.00187640670678265				
ENSG00000164087	 POC1A	 POC1 centriolar protein A	-2.19386958300857	0.00276488505067104				
ENSG00000134824	 FADS2	 fatty acid desaturase 2	-2.52551474644968	0.00565214620807306				
ENSG00000105339	 DENND3	 DENN domain containing 3	-1.30737822170797	0.00146350756481682				
ENSG00000095585	 BLNK	 B-cell linker	2.96880667049466	0.002134050039189				
ENSG00000277157	 HIST1H4D	 histone cluster 1 H4 family member d	-1.63029149322326	0.00331455640838402				
ENSG00000196584	 XRCC2	 X-ray repair cross complementing 2	-2.69107946626097	0.00686248409537471				
ENSG00000104147	 OIP5	 Opa interacting protein 5	-2.55019378818622	0.00340797381424224				
ENSG00000167670	 CHAF1A	 chromatin assembly factor 1 subunit A	-2.12023298270694	0.000555905053369296				
ENSG00000134901	 KDELC1	 KDEL motif containing 1	-2.3558829019504	0.000224042110422847				
ENSG00000143476	 DTL	 denticleless E3 ubiquitin protein ligase homolog	-2.92063937163156	0.00915575048065475				
ENSG00000242472	 IGHJ5		3.53727138344942	0.00272688022055408				
ENSG00000012048	 BRCA1	 BRCA1, DNA repair associated	-2.10345481276447	0.00632124743095037				
ENSG00000149554	 CHEK1	 checkpoint kinase 1	-2.50314684512734	0.0017216318154924				
ENSG00000251018	 HMMR-AS1		-3.27220772185394	0.00117767083271592				
ENSG00000261266	 CTD-2196E14.5		-3.75353885400141	0.00953493892769882				
ENSG00000124635	 HIST1H2BJ	 histone cluster 1 H2B family member j	-2.21619021239152	0.00167228585240202				
ENSG00000110944	 IL23A	 interleukin 23 subunit alpha	-1.81359228862394	0.000554567787252002				
ENSG00000166803	 PCLAF	 PCNA clamp associated factor	-2.68184705356712	0.000925286307796934				
ENSG00000168081	 PNOC	 prepronociceptin	4.3873246233314	0.00085702167792504				
ENSG00000102384	 CENPI	 centromere protein I	-2.2511469986656	0.00620231386664843				
ENSG00000078900	 TP73	 tumor protein p73	-2.59750603483065	0.00520025028940016				
ENSG00000128944	 KNSTRN	 kinetochore localized astrin/SPAG5 binding protein	-1.68813074377263	0.00829954179976726				
ENSG00000228716	 DHFR	 dihydrofolate reductase	-1.91405065984037	0.00682824980314058				
ENSG00000065328	 MCM10	 minichromosome maintenance 10 replication initiation factor	-3.00228564473754	0.00398998805737111				
ENSG00000101412	 E2F1	 E2F transcription factor 1	-2.60072966254033	0.00070625852374789				
ENSG00000144554	 FANCD2	 Fanconi anemia complementation group D2	-1.59480927443322	0.00252190827219263				
ENSG00000136982	 DSCC1	 DNA replication and sister chromatid cohesion 1	-2.80399065733367	0.00391393186308097				
ENSG00000125319	 C17orf53	 chromosome 17 open reading frame 53	-2.26061779089883	0.0066576127790378				
ENSG00000112029	 FBXO5	 F-box protein 5	-1.5761923774764	0.00915757330258335				
ENSG00000170312	 CDK1	 cyclin dependent kinase 1	-3.32344344263745	0.000803704624658956				
ENSG00000142173	 COL6A2	 collagen type VI alpha 2 chain	2.00682825504685	0.00410329378524014				
ENSG00000118655	 DCLRE1B	 DNA cross-link repair 1B	-1.50932835456903	0.00769399046046688				
ENSG00000185480	 PARPBP	 PARP1 binding protein	-2.09544061321519	0.00506016157947151				
ENSG00000104738	 MCM4	 minichromosome maintenance complex component 4	-2.30158117822015	0.00419269187967585				
ENSG00000198554	 WDHD1	 WD repeat and HMG-box DNA binding protein 1	-1.64390240632022	0.00992412333665943				
ENSG00000073111	 MCM2	 minichromosome maintenance complex component 2	-1.97604714119336	0.00772924226518201				
ENSG00000171101	 SIGLEC17P	 sialic acid binding Ig like lectin 17, pseudogene	3.18267982392312	0.000661212490341984				
ENSG00000029993	 HMGB3	 high mobility group box 3	-3.07113975241049	0.000392251275969843				
ENSG00000132704	 FCRL2	 Fc receptor like 2	4.53939091984026	0.00236773624352126				
ENSG00000239951	 IGKV3-20		3.71230393863436	0.000598821100149898				
ENSG00000275379	 HIST1H3I	 histone cluster 1 H3 family member i	-1.55510437957965	0.00340797381424224				
ENSG00000091651	 ORC6	 origin recognition complex subunit 6	-2.66829267068436	0.00497192622196152				
ENSG00000167900	 TK1	 thymidine kinase 1	-2.23167774553117	0.00326488963151472				
ENSG00000100206	 DMC1	 DNA meiotic recombinase 1	-2.70465557138699	0.0041113347288761				
ENSG00000051180	 RAD51	 RAD51 recombinase	-2.41441728696327	0.00160060445616132				
ENSG00000041982	 TNC	 tenascin C	-2.46923284494622	0.00163408938261745				
ENSG00000176890	 TYMS	 thymidylate synthetase	-2.47950011344537	0.000970337662738877				
ENSG00000072694	 FCGR2B	 Fc fragment of IgG receptor IIb	4.25038684750842	0.000393136750964992				
ENSG00000211651	 IGLV1-44		5.15705017393919	0.000387439402052283				
ENSG00000106003	 LFNG	 LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	-1.09159578829964	0.00907788522166525				
ENSG00000138678	 GPAT3	 glycerol-3-phosphate acyltransferase 3	-2.42840583627649	0.00592703910026823				
ENSG00000211943	 IGHV3-15		6.20969506424694	2.38089736117063e-05				
ENSG00000186638	 KIF24	 kinesin family member 24	-2.14693914685946	0.00520025028940016				
ENSG00000165244	 ZNF367	 zinc finger protein 367	-2.38945071819629	0.00239698021239544				
ENSG00000100526	 CDKN3	 cyclin dependent kinase inhibitor 3	-2.97444120049402	0.000489950213288539				
ENSG00000196890	 HIST3H2BB	 histone cluster 3 H2B family member b	-1.66244516159598	0.00397426750226307				
ENSG00000083454	 P2RX5	 purinergic receptor P2X 5	-1.54646059941233	0.00872893168927665				
ENSG00000166508	 MCM7	 minichromosome maintenance complex component 7	-1.67276218642981	0.00686248409537471				
